#,Player,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,SEASON,LEAGUE
88,Jean Mukengerwa,REGH,3,4.4,6.8,20.3,0.33299999999999996,3.4,13.5,0.25,0.0,0.0,0.0,3.4,0.0,0.0,6.8,6.8,0.0,0.0,3.4,16.9,2019,African Basketball League
89,Malick Kone,SLAC,3,26.2,7.0,17.5,0.4,1.2,6.4,0.182,1.7,1.7,1.0,1.2,5.8,3.5,5.2,8.7,2.3,4.7,0.0,16.9,2019,African Basketball League
90,Armando Baptista,FERR,2,15.1,7.6,18.3,0.41700000000000004,0.0,4.6,0.0,1.5,4.6,0.33299999999999996,1.5,0.0,1.5,1.5,3.0,3.0,1.5,1.5,16.8,2019,African Basketball League
91,Marwan Sarhan,SMOU,7,20.0,5.3,16.1,0.326,1.8,4.2,0.41700000000000004,4.2,5.6,0.75,2.8,7.0,1.8,7.7,9.5,3.5,0.7,0.0,16.5,2019,African Basketball League
92,Carlos Cabral,AGO,3,10.8,4.5,10.4,0.429,3.0,8.9,0.33299999999999996,4.5,6.0,0.75,6.0,6.0,1.5,6.0,7.5,6.0,11.9,0.0,16.4,2019,African Basketball League
93,Guillaume Milisen,COSPN,3,27.7,6.5,15.2,0.429,1.1,2.2,0.5,2.2,4.3,0.5,2.2,2.2,3.8,6.0,9.8,5.4,2.2,0.0,16.3,2019,African Basketball League
94,Jose Antonio,PETRO,5,16.6,4.8,17.4,0.276,3.6,12.0,0.3,3.0,7.8,0.385,3.0,6.0,3.0,5.4,8.4,3.0,2.4,0.6,16.2,2019,African Basketball League
95,Elves Houana,FERR,3,20.6,5.2,17.9,0.292,3.7,11.2,0.33299999999999996,1.5,1.5,1.0,2.2,2.2,0.0,5.2,5.2,1.5,3.7,0.0,15.6,2019,African Basketball League
96,John Mathias,CIVIL,2,10.9,4.5,8.9,0.5,2.2,2.2,1.0,4.5,11.1,0.4,4.5,13.4,0.0,0.0,0.0,0.0,0.0,0.0,15.6,2019,African Basketball League
97,Edson Ndoniema,AGO,6,16.2,4.0,13.0,0.308,3.0,8.5,0.353,4.5,5.0,0.9,3.0,5.0,2.5,7.5,10.0,5.0,1.5,1.0,15.5,2019,African Basketball League
98,Benvido Quimbamba,PETRO,5,12.2,4.1,21.9,0.185,3.2,17.9,0.182,4.1,4.9,0.833,3.2,6.5,3.2,4.9,8.1,1.6,0.8,0.0,15.4,2019,African Basketball League
99,Victor Koko,RIVE,3,22.2,5.9,16.9,0.348,0.7,2.9,0.25,2.9,4.4,0.667,1.5,4.4,6.6,11.0,17.6,2.2,1.5,1.5,15.4,2019,African Basketball League
100,Pedro Quinha Bastos,AGO,6,17.9,5.4,13.6,0.4,1.4,5.9,0.231,3.2,4.5,0.7,2.3,5.4,1.4,5.0,6.3,3.2,3.6,0.9,15.4,2019,African Basketball League
