#,Player,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,SEASON,LEAGUE
69,Ludvig Berth,ASK,27,30.5,5.4,16.1,0.33299999999999996,3.5,9.3,0.37200000000000005,2.6,3.7,0.708,4.0,3.0,1.7,4.5,6.2,4.3,1.2,0.0,16.9,2019,Norwegian BLNO
70,Nikola Kuga,AMM,5,17.9,5.2,19.7,0.263,3.1,12.5,0.25,3.1,4.7,0.667,3.1,3.6,0.5,4.2,4.7,2.1,0.5,0.0,16.6,2019,Norwegian BLNO
71,Per Bertelsen,ASK,22,18.2,6.6,19.3,0.34299999999999997,1.2,4.7,0.25,2.1,2.4,0.857,3.6,3.5,3.7,6.0,9.8,1.6,2.7,0.2,16.5,2019,Norwegian BLNO
72,Daniel Ramsfjell de Benedittis,ASK,5,2.3,8.1,16.2,0.5,0.0,4.1,0.0,0.0,0.0,0.0,0.0,4.1,4.1,0.0,4.1,4.1,0.0,0.0,16.2,2019,Norwegian BLNO
73,Sander Aslesen,CEN,26,22.3,6.0,14.5,0.41100000000000003,1.6,5.3,0.297,2.5,3.5,0.7140000000000001,3.9,6.2,2.7,6.1,8.9,4.0,1.7,0.8,16.1,2019,Norwegian BLNO
74,Jorgen Odfjell,GIM,34,19.8,6.5,16.0,0.406,1.4,5.2,0.26,1.8,2.6,0.6759999999999999,3.1,5.8,1.9,3.3,5.1,3.9,2.2,0.6,16.1,2019,Norwegian BLNO
75,Audrius Cesonis,ASK,24,17.4,7.2,18.9,0.38,0.3,2.0,0.16699999999999998,1.3,3.4,0.387,5.8,6.1,4.4,10.4,14.8,1.7,1.5,0.6,16.0,2019,Norwegian BLNO
76,Peter Bullock,FRO,10,28.8,5.7,12.8,0.447,0.2,0.8,0.2,4.4,6.6,0.667,2.5,5.5,5.7,7.4,13.1,3.2,2.5,0.7,16.0,2019,Norwegian BLNO
77,Brage Vejlgaard,NID,25,18.1,7.1,14.6,0.48200000000000004,0.0,0.2,0.0,1.8,2.7,0.68,3.7,5.8,4.5,7.7,12.2,1.7,0.3,0.5,15.9,2019,Norwegian BLNO
78,Vuk Krivokapic,NID,13,13.6,6.1,12.4,0.489,0.3,1.4,0.2,2.8,5.2,0.526,2.5,4.4,1.9,3.3,5.2,5.2,1.4,0.3,15.2,2019,Norwegian BLNO
79,Espen Dommersnes Markhus,FLY,8,14.2,5.5,13.9,0.39399999999999996,2.5,6.7,0.375,1.7,2.5,0.667,5.5,6.7,1.7,3.8,5.5,1.7,4.6,0.4,15.1,2019,Norwegian BLNO
80,Rasmus Linnestad,CEN,8,8.8,6.4,11.4,0.562,2.1,3.6,0.6,0.0,0.0,0.0,4.3,5.0,0.7,4.3,5.0,0.7,0.0,0.7,15.0,2019,Norwegian BLNO
81,Karl Otabor,FLY,30,31.1,4.9,16.1,0.303,3.2,9.9,0.318,1.9,2.5,0.755,3.6,4.5,0.9,3.8,4.6,4.1,0.9,0.2,14.7,2019,Norwegian BLNO
82,Christoffer Heggelund,CEN,17,15.5,4.8,10.9,0.441,1.7,4.8,0.34600000000000003,3.3,4.8,0.6920000000000001,4.1,3.0,1.1,3.9,5.0,4.2,1.8,0.0,14.6,2019,Norwegian BLNO
83,Boris Filipov Fikov,NID,3,18.9,5.9,17.8,0.33299999999999996,1.7,5.9,0.28600000000000003,0.8,1.7,0.5,3.4,4.2,0.8,5.9,6.8,4.2,0.8,0.0,14.4,2019,Norwegian BLNO
84,Jules Akvama,CEN,3,11.7,5.7,14.3,0.4,0.0,0.0,0.0,2.9,2.9,1.0,2.9,10.0,4.3,5.7,10.0,2.9,1.4,0.0,14.3,2019,Norwegian BLNO
85,Jorgen Kjesbu,NID,18,18.2,4.9,15.7,0.308,1.6,8.4,0.193,2.9,4.6,0.645,3.7,5.4,1.0,3.7,4.7,1.6,0.9,0.6,14.3,2019,Norwegian BLNO
86,Harda Karim,ASK,4,10.5,3.2,10.8,0.3,3.2,6.5,0.5,4.3,7.6,0.5710000000000001,9.7,6.5,2.2,4.3,6.5,1.1,1.1,0.0,14.0,2019,Norwegian BLNO
87,Ali Ouakkaha,GIM,31,22.1,4.7,12.5,0.373,2.6,7.1,0.37,2.0,2.9,0.7070000000000001,2.6,5.6,2.3,7.3,9.5,6.6,3.1,0.5,13.9,2019,Norwegian BLNO
88,Gaute Haugen,BAE,31,15.0,4.7,14.0,0.33799999999999997,3.0,10.7,0.28300000000000003,1.4,2.2,0.65,2.8,4.5,1.2,1.9,3.1,1.8,1.3,0.0,13.9,2019,Norwegian BLNO
89,Simen Juvastol,MIN,10,4.9,7.9,15.8,0.5,0.0,1.0,0.0,0.0,2.0,0.0,1.0,11.9,5.9,7.9,13.8,4.0,0.0,2.0,13.8,2019,Norwegian BLNO
90,Reidar Greve,GIM,8,6.6,5.5,22.9,0.24,2.7,13.7,0.2,0.0,0.0,0.0,1.8,8.2,3.7,3.7,7.3,0.0,1.8,0.0,13.7,2019,Norwegian BLNO
91,Steinar Rakneberg,GIM,26,13.8,6.0,13.0,0.46299999999999997,0.0,0.7,0.0,1.0,1.1,0.875,2.6,3.1,5.3,6.6,11.9,1.8,1.0,0.7,13.0,2019,Norwegian BLNO
