#,Player,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,SEASON,LEAGUE
50,Drew Naymick,NYM,37,16.5,8.2,14.0,0.588,0.0,0.1,0.0,5.1,7.8,0.6629999999999999,2.2,6.2,4.0,12.2,16.2,1.7,1.8,4.3,21.6,2013,Czech NBL
51,Lukas Palyza,NYM,43,16.8,7.7,18.2,0.42,4.5,11.3,0.396,1.8,2.2,0.818,1.9,4.7,1.3,4.6,5.9,2.1,2.0,0.0,21.6,2013,Czech NBL
52,Pavel Bosak,LEV,30,28.1,8.6,18.0,0.479,1.0,2.9,0.33299999999999996,3.3,4.4,0.7559999999999999,5.1,6.0,1.3,3.2,4.5,3.4,1.2,0.2,21.5,2013,Czech NBL
53,Pavel Houska,NYM,41,15.8,8.3,16.7,0.496,1.1,3.8,0.294,3.8,4.7,0.81,2.6,4.1,3.1,9.2,12.2,2.3,1.2,0.9,21.4,2013,Czech NBL
54,Corey Muirhead,PBD,35,32.0,7.3,14.7,0.499,1.2,2.9,0.406,5.4,7.9,0.6829999999999999,3.5,2.6,2.1,9.3,11.4,4.6,1.7,1.0,21.3,2013,Czech NBL
55,Miroslav Soukup,DEC,33,15.8,7.0,12.7,0.5479999999999999,0.5,2.2,0.217,6.8,11.0,0.615,5.3,11.1,3.9,7.1,11.0,4.2,3.5,0.6,21.2,2013,Czech NBL
56,Richard Grznar,LEV,25,23.2,6.9,15.9,0.43799999999999994,2.1,4.7,0.439,5.1,7.0,0.7290000000000001,2.4,6.3,1.9,5.5,7.4,3.5,1.7,0.2,21.1,2013,Czech NBL
57,Radim Kramny,BWO,14,20.4,8.4,16.9,0.495,1.0,3.4,0.3,3.2,4.4,0.731,4.3,10.4,6.1,10.2,16.4,1.5,0.9,2.2,21.0,2013,Czech NBL
58,David Kyles,LEV,12,25.0,7.5,19.8,0.379,2.4,7.6,0.312,3.5,4.8,0.733,5.3,4.3,1.0,6.1,7.0,2.2,2.5,0.5,20.9,2013,Czech NBL
59,Jiri Jelinek,TURI,24,25.7,8.2,18.4,0.445,0.9,3.6,0.255,3.6,4.8,0.742,2.7,7.4,3.3,7.5,10.8,2.2,0.9,1.5,20.9,2013,Czech NBL
60,Petr Bohacik,PBD,42,28.1,7.2,15.0,0.48100000000000004,1.8,5.6,0.324,4.6,7.1,0.6459999999999999,3.2,5.6,3.7,7.1,10.8,1.7,1.3,0.2,20.8,2013,Czech NBL
61,David Machac,KOL,35,28.0,7.9,15.5,0.513,1.3,3.4,0.377,3.5,4.0,0.878,1.6,3.5,2.8,5.5,8.2,1.1,1.0,0.1,20.7,2013,Czech NBL
62,Zbynek Pospisil,PBD,34,21.1,8.0,14.3,0.56,0.1,0.6,0.222,4.4,6.8,0.657,2.8,8.0,5.0,7.0,12.0,1.9,1.5,1.0,20.6,2013,Czech NBL
