#,Player,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,SEASON,LEAGUE
41,Antonio Jularic,CIB,2,4.5,5.1,15.3,0.33299999999999996,5.1,10.2,0.5,0.0,0.0,0.0,10.2,10.2,0.0,0.0,0.0,0.0,0.0,0.0,15.3,2016,Kaunas Tournament (ANGT)
42,Roberts Dembskis,RIG,3,8.6,5.6,13.1,0.429,0.0,1.9,0.0,3.7,5.6,0.667,9.3,9.3,7.5,7.5,14.9,0.0,1.9,1.9,14.9,2016,Kaunas Tournament (ANGT)
43,Thimotee Bazille,INS,4,23.0,7.1,12.6,0.565,0.0,0.0,0.0,0.5,1.1,0.5,3.8,5.5,5.5,6.6,12.0,2.2,0.5,1.1,14.8,2016,Kaunas Tournament (ANGT)
44,Leonards Miglinieks,RIG,3,12.1,5.3,11.9,0.444,1.3,6.6,0.2,2.7,2.7,1.0,2.7,4.0,1.3,1.3,2.7,2.7,2.7,2.7,14.6,2016,Kaunas Tournament (ANGT)
45,Lukas Uleckas,ZAL,4,15.6,4.5,12.1,0.375,3.0,9.0,0.33299999999999996,2.3,3.0,0.75,3.8,3.8,0.8,6.8,7.5,2.3,2.3,0.0,14.3,2016,Kaunas Tournament (ANGT)
46,Sonmezalp Eren,FEN,3,20.5,6.7,13.5,0.5,0.0,3.0,0.0,0.7,1.5,0.5,3.0,6.7,1.5,3.0,4.5,2.2,2.2,0.0,14.2,2016,Kaunas Tournament (ANGT)
47,Robert Bzonek,FUT,3,4.7,3.5,7.0,0.5,0.0,0.0,0.0,7.0,7.0,1.0,0.0,3.5,0.0,0.0,0.0,3.5,3.5,7.0,14.1,2016,Kaunas Tournament (ANGT)
48,Sofiane Briki,INS,4,24.4,4.7,12.9,0.36,1.0,4.1,0.25,3.6,4.1,0.875,7.3,4.7,0.5,3.6,4.1,4.1,2.1,0.0,14.0,2016,Kaunas Tournament (ANGT)
49,Moritz Baer,BBA,3,11.4,5.6,12.5,0.444,0.0,0.0,0.0,2.8,12.5,0.222,0.0,1.4,2.8,5.6,8.3,0.0,1.4,2.8,13.9,2016,Kaunas Tournament (ANGT)
50,Kresimir Nikic,CIB,4,20.4,4.6,12.7,0.364,0.0,0.6,0.0,4.6,5.8,0.8,5.8,7.5,4.0,5.8,9.8,1.2,1.7,4.0,13.8,2016,Kaunas Tournament (ANGT)
51,Matiss Sivins,RIG,3,5.8,5.5,8.3,0.667,0.0,2.8,0.0,2.8,2.8,1.0,0.0,8.3,2.8,0.0,2.8,0.0,2.8,0.0,13.8,2016,Kaunas Tournament (ANGT)
52,Toms Upe,RIG,3,33.9,3.8,15.2,0.25,2.8,7.1,0.4,3.3,4.7,0.7,5.2,2.4,0.5,5.7,6.2,3.3,5.7,0.0,13.7,2016,Kaunas Tournament (ANGT)
53,Danat Pap,ZAL,3,4.6,0.0,3.4,0.0,0.0,3.4,0.0,13.6,13.6,1.0,23.7,6.8,0.0,3.4,3.4,3.4,0.0,0.0,13.6,2016,Kaunas Tournament (ANGT)
54,Tino Sebalj,CIB,3,12.7,3.6,9.7,0.375,0.0,0.0,0.0,6.0,7.3,0.833,7.3,8.5,1.2,4.8,6.0,2.4,0.0,1.2,13.3,2016,Kaunas Tournament (ANGT)
55,Ivan Majic,CIB,4,27.4,4.7,11.1,0.423,1.7,4.3,0.4,2.1,2.6,0.833,3.0,4.3,1.7,6.0,7.7,0.9,2.1,0.9,13.3,2016,Kaunas Tournament (ANGT)
56,Lukas Kisunas,LIE,4,21.4,5.1,8.4,0.6,0.0,0.0,0.0,2.3,5.1,0.444,3.9,5.1,5.1,7.3,12.4,0.6,0.6,1.7,12.4,2016,Kaunas Tournament (ANGT)
57,Halil Ocal,FEN,3,30.1,3.6,12.2,0.292,1.5,7.1,0.214,3.1,4.1,0.75,3.6,5.1,0.5,3.6,4.1,2.5,0.0,0.0,11.7,2016,Kaunas Tournament (ANGT)
58,Mehmet Batur Sahinoz,FEN,3,17.1,3.6,12.6,0.28600000000000003,0.0,0.0,0.0,4.5,8.1,0.556,6.3,9.9,13.5,6.3,19.8,1.8,4.5,1.8,11.7,2016,Kaunas Tournament (ANGT)
59,Olivier Sarr,INS,4,15.8,4.8,9.6,0.5,0.0,1.6,0.0,1.6,1.6,1.0,3.2,8.8,5.6,7.2,12.8,0.0,2.4,4.0,11.2,2016,Kaunas Tournament (ANGT)
60,Thorben Doding,BBA,3,26.0,4.3,15.2,0.28,1.2,5.5,0.222,1.2,1.8,0.667,6.1,5.5,0.6,5.5,6.1,10.4,3.0,0.0,11.0,2016,Kaunas Tournament (ANGT)
61,Efe Tontu,FEN,2,6.5,3.5,7.0,0.5,3.5,7.0,0.5,0.0,0.0,0.0,3.5,3.5,0.0,7.0,7.0,0.0,3.5,0.0,10.6,2016,Kaunas Tournament (ANGT)
62,Justinas Marcinkevicius,ZAL,4,15.8,5.2,10.4,0.5,0.0,3.7,0.0,0.0,1.5,0.0,0.7,3.0,2.2,8.2,10.4,2.2,3.0,1.5,10.4,2016,Kaunas Tournament (ANGT)
63,Maksims Hudins,RIG,3,8.3,1.9,13.5,0.14300000000000002,0.0,1.9,0.0,5.8,7.7,0.75,0.0,1.9,7.7,1.9,9.6,0.0,1.9,0.0,9.6,2016,Kaunas Tournament (ANGT)
64,Efe Gunyeli,FEN,3,12.8,4.8,16.8,0.28600000000000003,0.0,0.0,0.0,0.0,2.4,0.0,0.0,4.8,6.0,3.6,9.6,1.2,2.4,0.0,9.6,2016,Kaunas Tournament (ANGT)
65,Petar Sunjic,CIB,4,16.6,3.5,10.6,0.33299999999999996,1.4,7.1,0.2,0.7,0.7,1.0,2.1,5.0,0.7,5.0,5.7,3.5,1.4,0.7,9.2,2016,Kaunas Tournament (ANGT)
66,Nicolas Dorez,INS,4,21.8,2.3,9.9,0.235,1.2,4.6,0.25,2.9,4.6,0.625,3.5,7.0,0.6,2.9,3.5,2.9,4.1,1.2,8.7,2016,Kaunas Tournament (ANGT)
67,Danielius Lavrinovicius,LIE,1,10.8,4.2,16.8,0.25,0.0,8.4,0.0,0.0,0.0,0.0,8.4,8.4,4.2,0.0,4.2,0.0,8.4,4.2,8.4,2016,Kaunas Tournament (ANGT)
68,David Chaloupka,FUT,3,25.7,3.2,16.1,0.2,0.0,4.5,0.0,1.3,1.3,1.0,7.1,8.4,1.3,3.9,5.2,4.5,5.2,0.0,7.7,2016,Kaunas Tournament (ANGT)
69,Oton Jankovic,CIB,4,20.6,3.4,8.6,0.4,0.0,2.9,0.0,0.6,1.1,0.5,4.6,9.1,4.0,6.9,10.9,4.0,2.9,1.1,7.4,2016,Kaunas Tournament (ANGT)
70,Martin Tazky,FUT,3,16.2,2.0,11.2,0.182,1.0,4.1,0.25,2.0,2.0,1.0,8.2,3.1,0.0,3.1,3.1,4.1,3.1,0.0,7.1,2016,Kaunas Tournament (ANGT)
71,Karlis Grigaluns,RIG,3,28.0,2.3,12.0,0.19,1.1,4.6,0.25,1.1,3.4,0.33299999999999996,2.3,2.3,3.4,5.2,8.6,1.7,0.6,0.0,6.9,2016,Kaunas Tournament (ANGT)
72,Kenan Halac,BBA,3,14.0,3.4,5.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,12.5,2.3,0.0,4.5,4.5,2.3,1.1,0.0,6.8,2016,Kaunas Tournament (ANGT)
73,Timothe Vergiat,INS,4,14.9,2.5,11.0,0.231,1.7,6.8,0.25,0.0,0.0,0.0,3.4,7.6,4.2,5.1,9.3,7.6,0.8,0.0,6.8,2016,Kaunas Tournament (ANGT)
