#,Player,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,SEASON,LEAGUE
83,P.J. Reyes,FGN,6,24.6,6.3,17.9,0.35200000000000004,2.3,7.6,0.304,2.0,4.3,0.462,1.7,6.0,1.0,3.3,4.3,2.7,2.0,1.3,16.9,2013,Mexican CIBACOPA
84,Franco Harris,FRA,26,30.5,5.6,14.3,0.392,3.1,8.3,0.377,2.6,2.9,0.878,1.7,2.5,0.3,3.2,3.5,4.6,1.5,0.1,16.9,2013,Mexican CIBACOPA
85,Jesus Villalobos,GCN,49,22.0,6.2,13.5,0.46399999999999997,3.1,6.7,0.469,1.1,1.7,0.6579999999999999,2.5,4.3,0.8,2.5,3.3,3.9,1.6,0.2,16.8,2013,Mexican CIBACOPA
86,Derwin Gage,PIO,2,15.7,6.1,18.3,0.33299999999999996,0.0,3.0,0.0,4.6,6.1,0.75,3.0,3.0,1.5,4.6,6.1,4.6,1.5,0.0,16.7,2013,Mexican CIBACOPA
87,Victor Avila,OST,36,13.8,5.0,14.6,0.344,2.3,7.3,0.312,4.5,5.5,0.8170000000000001,2.2,6.5,2.4,9.5,11.8,2.1,1.2,0.5,16.7,2013,Mexican CIBACOPA
88,Raul Navarro,TRI,3,17.9,6.2,17.7,0.353,1.0,4.2,0.25,3.1,5.2,0.6,4.2,2.1,2.1,5.2,7.3,5.2,4.2,0.0,16.6,2013,Mexican CIBACOPA
89,Elvis Medina,ZON,35,30.5,6.7,14.2,0.474,0.9,2.9,0.313,2.1,3.0,0.725,2.7,3.7,2.5,3.0,5.5,5.9,2.1,0.2,16.5,2013,Mexican CIBACOPA
90,Javier Inzunza,GCN,39,18.2,6.3,12.9,0.489,1.2,3.2,0.37,2.5,3.9,0.643,3.1,4.1,1.8,2.8,4.6,7.7,2.4,0.0,16.3,2013,Mexican CIBACOPA
91,Jorge Mercado,FGN,37,16.3,6.5,17.8,0.366,0.1,1.0,0.083,3.2,5.3,0.597,3.3,6.6,3.8,7.8,11.6,1.8,2.3,2.7,16.3,2013,Mexican CIBACOPA
92,Victor Rojo,FGN,3,6.9,6.9,18.4,0.375,2.3,11.5,0.2,0.0,0.0,0.0,4.6,4.6,0.0,2.3,2.3,2.3,0.0,0.0,16.1,2013,Mexican CIBACOPA
93,Jesus Coronado,RAY,39,12.6,6.0,15.3,0.395,2.8,8.8,0.322,1.0,1.8,0.556,3.0,3.4,1.4,5.1,6.6,2.3,2.0,0.0,15.9,2013,Mexican CIBACOPA
94,Alejandro Perez,OST,36,18.5,5.6,15.2,0.368,2.0,6.7,0.306,2.6,3.3,0.7759999999999999,2.9,4.3,2.0,5.6,7.7,2.2,0.4,1.5,15.6,2013,Mexican CIBACOPA
95,Abraham Sandoval,PIO,32,30.3,6.3,12.5,0.504,0.8,2.7,0.278,2.3,3.2,0.703,1.7,3.8,2.7,3.6,6.3,3.0,1.2,0.2,15.6,2013,Mexican CIBACOPA
96,Jorge Reinhold,FRA,2,3.2,0.0,15.6,0.0,0.0,7.8,0.0,15.6,15.6,1.0,0.0,0.0,7.8,0.0,7.8,0.0,0.0,0.0,15.6,2013,Mexican CIBACOPA
97,Fernando Benitez,OST,32,21.1,6.9,11.7,0.586,0.0,0.0,0.0,1.8,2.8,0.643,2.1,4.6,4.5,5.6,10.1,1.3,0.7,0.4,15.6,2013,Mexican CIBACOPA
98,Vincent Camper,MIN,4,33.5,6.2,13.4,0.45899999999999996,0.0,1.1,0.0,3.3,5.1,0.643,2.2,2.5,2.5,1.8,4.3,6.2,1.1,0.0,15.6,2013,Mexican CIBACOPA
99,Jose Luis Bucio,OST,7,16.5,5.8,12.5,0.467,2.1,4.2,0.5,1.7,4.2,0.4,1.7,3.3,1.3,5.8,7.1,6.3,1.7,0.0,15.5,2013,Mexican CIBACOPA
100,Jose Valdez,FGN,12,8.3,5.4,15.7,0.344,2.5,7.4,0.33299999999999996,2.0,2.0,1.0,2.5,10.3,1.0,10.3,11.3,1.0,1.0,0.5,15.2,2013,Mexican CIBACOPA
101,Martin Nunez,OST,7,2.9,6.3,10.5,0.6,0.0,0.0,0.0,2.1,2.1,1.0,4.2,10.5,0.0,4.2,4.2,0.0,4.2,0.0,14.6,2013,Mexican CIBACOPA
102,Dario Barojas,OST,18,8.3,6.0,13.3,0.455,0.9,3.6,0.25,1.5,1.8,0.833,3.3,6.0,1.2,4.8,6.0,4.2,0.9,0.0,14.5,2013,Mexican CIBACOPA
103,Marco Valenzuela,MIN,28,12.3,5.3,13.8,0.382,2.8,8.5,0.33299999999999996,1.1,1.9,0.5710000000000001,3.1,4.2,1.4,3.0,4.3,4.5,0.8,0.0,14.5,2013,Mexican CIBACOPA
104,Juan Hernandez,RAY,47,15.0,5.3,15.5,0.33899999999999997,2.5,6.3,0.4,1.3,1.7,0.75,2.9,6.7,2.1,5.0,7.1,4.1,1.5,0.6,14.3,2013,Mexican CIBACOPA
