#,Player,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,SEASON,LEAGUE
46,Boban Stajic,FEN,15,17.2,8.2,16.6,0.494,2.9,7.0,0.41700000000000004,1.6,3.7,0.42100000000000004,3.7,6.8,1.8,3.1,4.9,4.7,3.5,0.2,20.9,2017,Balkan BIBL
47,Burim Zekiqi,TREP,5,3.9,7.8,13.0,0.6,5.2,10.4,0.5,0.0,0.0,0.0,5.2,13.0,2.6,0.0,2.6,2.6,2.6,0.0,20.8,2017,Balkan BIBL
48,Yonel Brown,KUM,8,31.2,6.8,14.7,0.461,2.9,8.1,0.35700000000000004,4.3,5.0,0.846,2.9,3.7,0.6,1.0,1.5,4.1,0.8,0.2,20.7,2017,Balkan BIBL
49,Jane Petrovski,FEN,16,23.4,6.5,15.7,0.414,5.3,12.0,0.43799999999999994,2.4,3.0,0.818,3.9,4.9,1.3,5.0,6.3,9.3,0.7,0.0,20.6,2017,Balkan BIBL
50,Robert Abramovic,PEJ,6,31.5,6.6,16.8,0.39399999999999996,4.1,11.9,0.34,3.3,3.6,0.929,2.3,3.0,1.5,2.8,4.3,4.1,1.0,0.3,20.6,2017,Balkan BIBL
51,Nenad Delic,PRIS,4,30.8,8.6,16.4,0.523,1.1,4.1,0.273,2.2,4.1,0.545,2.2,3.4,3.4,6.4,9.7,3.0,0.4,0.7,20.6,2017,Balkan BIBL
52,Milan Stanojevic,TEO,17,30.4,7.0,15.8,0.439,2.8,8.1,0.348,3.8,5.3,0.7070000000000001,5.2,5.1,0.5,2.9,3.4,9.5,2.5,0.2,20.5,2017,Balkan BIBL
53,Slobodan Miljanic,PEJ,5,27.6,7.6,14.2,0.537,2.1,5.5,0.375,3.1,5.2,0.6,1.0,3.8,4.1,5.2,9.3,3.1,0.7,0.3,20.4,2017,Balkan BIBL
54,M.J. Rhett,PRIS,6,37.1,9.5,14.7,0.649,0.2,1.2,0.16699999999999998,1.0,2.4,0.41700000000000004,2.6,2.6,3.8,7.7,11.5,2.2,0.6,0.6,20.3,2017,Balkan BIBL
55,Aleksandar Yanev,KOZ,2,30.2,6.9,13.1,0.529,2.3,6.2,0.375,3.9,4.6,0.833,3.1,3.9,1.5,3.9,5.4,3.1,1.5,0.8,20.1,2017,Balkan BIBL
