#,Player,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,SEASON,LEAGUE
47,Filip Kraljevic,SPL,13,24.8,7.9,14.5,0.5429999999999999,0.0,0.0,0.0,6.6,7.9,0.843,4.0,5.1,2.5,6.8,9.3,1.5,1.5,5.7,22.4,2013,Croatian A-1 Liga
48,Bracey Wright,CED,12,32.2,8.0,15.7,0.512,2.1,6.3,0.33299999999999996,4.2,4.4,0.9440000000000001,2.8,2.8,0.1,3.9,4.1,5.2,1.9,0.2,22.3,2013,Croatian A-1 Liga
49,Lovro Mazalin,CIB,2,4.2,11.1,11.1,1.0,0.0,0.0,0.0,0.0,5.6,0.0,5.6,5.6,0.0,5.6,5.6,5.6,0.0,0.0,22.3,2013,Croatian A-1 Liga
50,Alen Trepalovac,VRI,18,28.8,7.9,12.3,0.64,0.0,0.1,0.0,6.4,10.1,0.631,5.2,4.8,6.9,9.1,16.0,2.5,1.1,1.4,22.1,2013,Croatian A-1 Liga
51,Ivan Svoboda,KRI,28,23.0,7.1,14.8,0.475,2.3,6.6,0.341,5.7,6.5,0.867,3.5,2.8,1.2,3.3,4.6,1.6,1.3,0.1,22.0,2013,Croatian A-1 Liga
52,Ivan Mikulic,DUB,12,29.4,8.3,16.1,0.517,2.1,6.5,0.319,3.1,7.0,0.44,4.3,4.2,1.8,6.7,8.5,5.4,1.3,0.0,21.8,2013,Croatian A-1 Liga
53,Stipe Rezic,DUB,7,37.1,8.2,17.4,0.469,1.4,4.4,0.32,4.1,6.2,0.657,3.7,3.7,1.4,7.1,8.5,2.3,2.8,0.4,21.8,2013,Croatian A-1 Liga
54,D.J. Strawberry,CIB,18,30.4,7.8,15.7,0.49700000000000005,1.9,5.1,0.377,4.1,6.5,0.636,3.1,3.6,1.3,6.6,8.0,3.3,3.3,0.2,21.7,2013,Croatian A-1 Liga
55,Nikola Vladovic,ZAB,10,14.7,9.5,17.3,0.5489999999999999,0.0,1.7,0.0,2.7,3.0,0.889,2.4,7.5,1.0,7.1,8.1,1.0,0.3,2.0,21.7,2013,Croatian A-1 Liga
56,Mirza Hrncic,VRI,25,28.9,7.1,16.5,0.433,2.7,7.5,0.36200000000000004,4.6,6.4,0.711,3.4,6.2,2.4,7.4,9.8,2.1,1.6,1.1,21.5,2013,Croatian A-1 Liga
57,Patrick Rembert,KRI,25,32.1,6.2,14.9,0.413,1.3,4.4,0.297,7.9,9.2,0.853,3.0,3.6,0.7,5.0,5.6,5.3,1.8,0.1,21.5,2013,Croatian A-1 Liga
58,Toni Dijan,SPL,2,11.6,8.5,17.1,0.5,0.0,0.0,0.0,4.3,6.4,0.667,0.0,2.1,2.1,6.4,8.5,2.1,0.0,0.0,21.3,2013,Croatian A-1 Liga
59,Nikola Gaurina,ALK,32,24.5,7.9,17.9,0.442,3.3,9.0,0.365,2.2,3.1,0.706,2.1,5.2,2.1,3.9,6.0,2.1,1.3,0.3,21.3,2013,Croatian A-1 Liga
60,Josip Sobin,SPL,14,33.0,9.3,15.4,0.601,0.0,0.0,0.0,2.7,7.7,0.35200000000000004,3.8,5.1,4.3,9.1,13.4,4.1,1.8,1.1,21.3,2013,Croatian A-1 Liga
