#,Player,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,SEASON,LEAGUE
153,Presian Petkov,BSZ,5,2.4,0.0,15.6,0.0,0.0,3.9,0.0,0.0,0.0,0.0,3.9,3.9,0.0,0.0,0.0,3.9,3.9,0.0,0.0,2016,Bulgarian NBL
154,Vangel Iliev,BULT,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Bulgarian NBL
155,Krasimir Georgiev,RIL,1,5.0,0.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,9.7,19.5,9.7,0.0,0.0,0.0,2016,Bulgarian NBL
156,Nikola Stanchev,SPA,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Bulgarian NBL
157,Dinko Marshavelski,BULT,1,31.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,Bulgarian NBL
158,Metodi Iliev,BULT,1,1.0,0.0,91.6,0.0,0.0,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.6,91.6,0.0,0.0,0.0,0.0,2016,Bulgarian NBL
159,Nikolay Mihaylov,TUN,2,3.5,0.0,6.3,0.0,0.0,6.3,0.0,0.0,0.0,0.0,6.3,6.3,0.0,12.5,12.5,0.0,0.0,0.0,0.0,2016,Bulgarian NBL
1,Ivan Yolov,BAL,1,2.0,24.2,48.4,0.5,0.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.4,2017,Bulgarian NBL
2,Zlatomir Donchev,TUN,2,2.5,18.4,18.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,9.2,9.2,0.0,9.2,9.2,9.2,0.0,36.7,2017,Bulgarian NBL
3,D.J. Shelton,RIL,23,30.2,11.5,24.4,0.47200000000000003,1.7,5.4,0.316,6.3,8.5,0.748,4.5,4.0,5.6,11.4,17.0,1.8,1.7,0.5,31.0,2017,Bulgarian NBL
4,Martin Stefanov,EUR,1,3.0,14.5,14.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2017,Bulgarian NBL
5,Jordan Semple,BULT,26,34.4,11.4,19.0,0.601,0.7,2.5,0.292,3.9,7.9,0.493,3.9,3.2,4.4,12.0,16.4,4.7,2.9,2.7,27.4,2017,Bulgarian NBL
6,Mihailo Sekulovic,BAL,27,30.9,11.1,21.2,0.524,0.0,0.2,0.0,4.7,6.8,0.693,3.2,4.4,4.3,10.1,14.5,3.4,1.1,0.3,26.9,2017,Bulgarian NBL
7,Pavel Ivanov,LEV,24,35.2,8.7,19.7,0.44,3.1,8.5,0.364,6.1,7.6,0.807,5.2,4.6,1.9,4.3,6.1,3.6,1.1,0.2,26.6,2017,Bulgarian NBL
8,Evan Bruinsma,RIL,33,29.5,10.4,20.0,0.52,2.1,5.6,0.375,3.7,5.0,0.73,2.2,4.2,4.5,9.0,13.5,3.0,1.9,0.7,26.5,2017,Bulgarian NBL
9,Shakir Smith,BULT,26,32.3,9.1,19.9,0.45799999999999996,5.1,12.0,0.423,3.1,3.8,0.8240000000000001,2.6,4.2,0.9,2.4,3.3,3.1,2.1,0.2,26.5,2017,Bulgarian NBL
10,Brandis Raley-Ross,BSZ,26,28.1,8.8,16.6,0.529,1.9,4.9,0.4,6.9,8.2,0.841,3.9,3.2,1.7,6.2,7.9,6.8,2.2,0.5,26.4,2017,Bulgarian NBL
11,Nikola Djuric,EUR,32,23.8,11.2,17.0,0.659,0.1,0.1,1.0,2.8,4.6,0.603,2.6,6.1,4.2,6.6,10.8,0.9,1.0,1.0,25.3,2017,Bulgarian NBL
12,Danny Gibson,LUK,35,28.7,8.7,18.2,0.47600000000000003,4.0,9.8,0.408,3.9,4.5,0.872,3.2,4.2,0.8,4.7,5.4,8.7,1.9,0.0,25.3,2017,Bulgarian NBL
13,Aleksandar Yanev,EUR,8,36.9,8.0,17.7,0.45,2.1,6.7,0.317,7.1,12.2,0.5870000000000001,2.6,2.4,3.7,7.0,10.7,2.8,2.4,0.6,25.2,2017,Bulgarian NBL
14,Nenad Delic,RIL,11,29.4,10.0,19.5,0.511,1.9,6.1,0.317,3.3,5.2,0.629,2.7,5.5,2.7,9.8,12.5,4.3,0.7,1.2,25.1,2017,Bulgarian NBL
15,Delyan Kolev,TUN,1,2.0,0.0,25.0,0.0,0.0,25.0,0.0,25.0,50.1,0.5,0.0,0.0,25.0,50.1,75.1,0.0,0.0,0.0,25.0,2017,Bulgarian NBL
16,Shane Gibson,BSZ,31,27.3,9.0,21.0,0.428,4.5,12.0,0.37200000000000005,2.2,2.5,0.889,3.6,5.3,1.0,5.4,6.3,4.4,3.1,0.3,24.7,2017,Bulgarian NBL
17,Milovan Savic,SPA,22,31.2,9.1,14.6,0.621,0.9,3.0,0.295,5.5,6.8,0.8,3.6,5.7,4.4,8.4,12.8,4.4,1.9,1.1,24.6,2017,Bulgarian NBL
18,Nikolay Varbanov,TUN,26,28.7,9.4,14.8,0.637,0.0,0.0,0.0,5.6,8.8,0.642,4.1,4.1,3.7,10.1,13.8,2.4,1.2,1.8,24.5,2017,Bulgarian NBL
19,Ventsislav Petkov,TUN,25,35.0,8.8,20.7,0.428,4.7,12.3,0.382,2.1,2.9,0.725,4.7,4.0,0.6,4.5,5.2,5.7,1.7,0.2,24.5,2017,Bulgarian NBL
20,Dimitar Marintchechki,SPA,27,33.1,8.9,20.5,0.43700000000000006,1.6,6.4,0.256,4.9,7.2,0.6859999999999999,3.7,4.7,2.7,10.7,13.4,3.5,1.8,0.8,24.5,2017,Bulgarian NBL
21,Yordan Bozov,RIL,34,32.6,7.7,16.7,0.45899999999999996,1.4,4.9,0.282,7.6,8.5,0.8959999999999999,4.5,3.2,1.1,4.3,5.4,6.4,1.6,0.0,24.3,2017,Bulgarian NBL
22,Maksym Kornienko,LUK,35,22.8,9.3,17.7,0.524,2.6,6.6,0.387,3.0,3.6,0.833,2.8,5.1,4.2,10.2,14.4,2.9,1.5,2.1,24.2,2017,Bulgarian NBL
23,Dimitar Dimitrov,BULT,6,30.0,9.6,21.4,0.447,2.8,9.1,0.306,2.3,4.5,0.5,2.0,4.0,2.3,5.8,8.1,3.5,2.0,0.5,24.2,2017,Bulgarian NBL
