#,Player,Team,GP,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,TOV,PF,ORB,DRB,REB,AST,STL,BLK,PTS,SEASON,LEAGUE
1,Stivachtis Ioannis,ERMI,2,2.0,24.2,24.2,1.0,24.2,24.2,1.0,0.0,0.0,0.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5,2018,Greek HEBA A2
2,Christos Anagnostopoulos,PSY,1,2.2,20.5,82.1,0.25,0.0,20.5,0.0,0.0,0.0,0.0,20.5,20.5,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2018,Greek HEBA A2
3,Stefan Djordjevic,KARD,28,25.5,11.7,21.3,0.5479999999999999,0.2,0.6,0.33299999999999996,10.6,14.1,0.752,4.0,5.1,3.4,8.7,12.2,3.3,0.8,0.2,34.2,2018,Greek HEBA A2
4,Alex Kyritsis,DOUK,18,34.6,8.7,19.4,0.449,1.5,5.4,0.284,11.9,13.8,0.863,4.7,3.6,2.2,3.7,5.9,4.9,1.2,0.4,30.9,2018,Greek HEBA A2
5,Spyros Merkouris,PAP,7,1.4,9.7,19.5,0.5,9.7,14.6,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,2018,Greek HEBA A2
6,Rashad Bell,HOL,32,28.6,9.5,19.1,0.49700000000000005,2.8,7.3,0.384,6.6,9.1,0.725,2.6,3.6,2.5,5.9,8.4,2.4,1.7,1.2,28.4,2018,Greek HEBA A2
7,Nikos Liakopoulos,DOX,29,26.6,9.8,22.9,0.426,1.4,4.9,0.289,7.3,9.1,0.797,4.6,3.4,1.0,4.2,5.2,10.6,1.5,0.1,28.2,2018,Greek HEBA A2
8,Darius Washington,IRAK,15,21.4,10.9,22.9,0.474,1.5,5.6,0.263,4.8,7.2,0.6729999999999999,3.2,3.7,1.8,5.0,6.8,5.3,2.8,0.3,28.1,2018,Greek HEBA A2
9,Stavros Kamarinos,ETH,4,2.5,13.8,23.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,2018,Greek HEBA A2
10,Kee-Kee Clark,PER,28,31.3,8.7,19.3,0.45,5.6,12.5,0.449,4.5,5.2,0.862,2.3,2.5,0.8,3.2,4.0,6.1,1.9,0.1,27.4,2018,Greek HEBA A2
11,Giannis Prodromou,ARK,28,28.6,8.8,16.4,0.537,2.0,5.4,0.36200000000000004,7.5,10.8,0.695,3.4,5.4,3.9,7.1,11.0,2.2,4.0,0.1,27.1,2018,Greek HEBA A2
12,Alexis Kiritsis,DOUK,8,37.3,8.4,18.9,0.442,1.3,4.4,0.28600000000000003,8.5,10.2,0.831,4.9,3.2,0.9,4.7,5.7,3.6,0.9,0.3,26.5,2018,Greek HEBA A2
13,Dimitris Haritopoulos,IRAK,31,22.6,9.1,15.9,0.5710000000000001,0.5,1.4,0.33299999999999996,7.3,9.6,0.759,2.6,4.8,5.4,9.1,14.5,1.6,1.2,0.3,25.9,2018,Greek HEBA A2
14,Nikos Kokkalis,HOL,29,17.0,8.3,15.8,0.525,4.5,9.3,0.484,3.8,6.4,0.591,3.2,7.4,2.3,6.1,8.5,1.6,2.0,0.1,24.9,2018,Greek HEBA A2
15,Nikos Tsiokos,PSY,29,27.1,9.0,15.4,0.586,0.0,0.3,0.0,6.3,9.6,0.6579999999999999,3.8,6.0,5.4,6.4,11.7,1.3,1.3,1.9,24.3,2018,Greek HEBA A2
16,Milan Markovic,DOX,24,14.8,9.5,15.2,0.627,0.0,0.0,0.0,5.1,8.7,0.5870000000000001,3.6,10.1,6.2,8.0,14.2,1.0,2.1,0.8,24.1,2018,Greek HEBA A2
17,Domagoj Bubalo,IRAK,13,14.0,9.0,14.8,0.607,0.3,1.1,0.25,5.8,8.7,0.667,3.4,5.5,5.5,7.1,12.7,1.6,1.3,0.8,24.0,2018,Greek HEBA A2
18,Petros Melissaratos,PAP,29,33.3,8.6,16.8,0.512,1.0,3.9,0.259,5.6,8.1,0.695,3.7,4.5,4.6,9.4,14.0,3.1,1.2,2.8,23.9,2018,Greek HEBA A2
19,Kostas Kakaroudis,IRAK,29,24.4,8.4,19.2,0.439,2.0,6.2,0.315,5.0,5.5,0.902,2.1,5.0,1.5,7.1,8.7,4.1,0.7,0.7,23.8,2018,Greek HEBA A2
20,Nikos Kalles,ERMI,29,14.9,9.3,15.7,0.594,0.0,0.1,0.0,4.9,8.4,0.581,4.9,9.3,3.0,7.4,10.4,2.2,1.3,1.4,23.6,2018,Greek HEBA A2
21,Alex Acker,APO,28,30.7,7.5,17.0,0.439,3.0,7.9,0.38299999999999995,5.2,6.1,0.855,3.7,3.6,1.4,7.3,8.7,5.1,2.0,0.2,23.2,2018,Greek HEBA A2
22,Costis Gontikas,APO,33,26.0,7.9,13.8,0.5710000000000001,0.0,0.0,0.0,7.4,10.4,0.715,3.4,5.6,4.6,7.8,12.4,1.6,1.2,1.8,23.2,2018,Greek HEBA A2
23,Nikolaos Papanikolaou,HOL,34,23.3,8.2,18.2,0.45,2.5,7.2,0.34700000000000003,4.3,6.2,0.6859999999999999,2.3,5.8,2.3,8.4,10.7,2.9,1.4,1.2,23.1,2018,Greek HEBA A2
24,Savvas Tsougarakis,ARK,30,32.5,8.7,17.1,0.507,0.0,0.1,0.0,5.6,9.8,0.5760000000000001,3.9,3.2,2.7,8.1,10.9,3.1,0.1,0.1,23.0,2018,Greek HEBA A2
25,Angelos Tsamis,HOL,33,27.4,8.0,16.7,0.479,2.0,5.9,0.342,4.7,6.2,0.75,3.5,4.7,2.6,6.2,8.7,9.5,3.2,0.3,22.7,2018,Greek HEBA A2
26,Georgios Angelou,PER,24,9.5,8.1,16.1,0.5,5.5,12.3,0.44799999999999995,1.1,1.1,1.0,2.5,5.5,1.1,3.0,4.0,2.1,1.1,0.0,22.7,2018,Greek HEBA A2
27,Spyros Magounis,PER,30,18.1,8.9,16.2,0.552,1.9,4.6,0.40399999999999997,2.9,5.6,0.524,2.1,5.0,3.7,6.4,10.1,1.9,1.8,0.1,22.7,2018,Greek HEBA A2
28,Christos Dakoulias,MAR,29,21.8,7.7,21.9,0.35100000000000003,2.5,7.2,0.34700000000000003,4.8,6.8,0.7,4.3,2.7,0.8,3.4,4.3,6.1,2.1,0.0,22.7,2018,Greek HEBA A2
29,Sotirius Gioulekas,AEL,28,26.0,8.0,19.5,0.413,2.0,6.4,0.313,4.5,6.2,0.7290000000000001,2.4,3.3,2.1,6.0,8.1,1.6,0.8,0.1,22.6,2018,Greek HEBA A2
30,Giorgos Bakas,MAR,29,12.3,9.2,16.3,0.562,0.0,0.0,0.0,4.3,7.8,0.552,2.3,11.2,4.7,4.4,9.2,0.7,1.3,0.4,22.6,2018,Greek HEBA A2
31,Nikos Kaklamanos,KAST,27,29.6,7.4,19.1,0.391,4.2,12.1,0.344,3.5,4.1,0.8640000000000001,2.5,3.5,0.9,2.3,3.2,4.2,1.1,0.1,22.6,2018,Greek HEBA A2
32,Emmanouil Koukoulas,DOUK,28,18.2,8.7,15.6,0.557,0.4,1.1,0.33299999999999996,4.8,9.0,0.535,3.7,7.1,4.8,7.6,12.4,2.0,0.8,1.6,22.6,2018,Greek HEBA A2
33,Angelos Filas,ETH,2,2.1,11.2,11.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,22.5,2018,Greek HEBA A2
34,Fotis Kapris,AMYN,4,7.0,8.6,15.5,0.556,1.7,3.4,0.5,3.4,6.9,0.5,5.2,6.9,1.7,6.9,8.6,1.7,0.0,0.0,22.4,2018,Greek HEBA A2
35,Zois Karampelas,PER,4,5.5,8.1,18.2,0.444,4.0,12.1,0.33299999999999996,2.0,2.0,1.0,4.0,4.0,0.0,6.1,6.1,2.0,4.0,0.0,22.2,2018,Greek HEBA A2
36,Kostas Machairas,ETH,31,27.7,7.2,15.9,0.45299999999999996,0.2,1.2,0.19,7.6,12.1,0.628,6.1,5.3,3.4,11.0,14.3,3.7,0.6,0.2,22.2,2018,Greek HEBA A2
37,Spyros Diamantopoulos,AMYN,30,27.6,6.4,13.9,0.46399999999999997,3.5,9.6,0.36200000000000004,5.6,6.6,0.8390000000000001,1.7,6.0,1.3,6.3,7.6,2.3,1.2,0.1,21.9,2018,Greek HEBA A2
38,Gaios Skordilis,PER,28,21.4,8.7,13.7,0.637,0.0,0.2,0.0,4.4,7.7,0.573,3.9,6.8,7.2,9.5,16.7,3.0,1.9,3.5,21.9,2018,Greek HEBA A2
39,Thomas Amparas,KARD,28,26.9,6.4,15.6,0.409,4.0,11.2,0.358,5.1,6.3,0.8140000000000001,4.0,4.5,0.3,3.0,3.3,4.7,1.8,0.3,21.9,2018,Greek HEBA A2
40,Nestoras Kommatos,ERMI,22,34.2,7.2,16.9,0.42700000000000005,3.7,9.9,0.37,3.7,7.0,0.537,4.0,3.7,2.7,11.0,13.7,6.3,1.7,0.6,21.8,2018,Greek HEBA A2
41,Nikos Angelopoulos,DOX,22,22.7,5.9,14.0,0.42,2.2,7.0,0.31,7.8,9.0,0.87,2.5,5.1,1.6,6.3,7.8,2.4,0.9,0.1,21.8,2018,Greek HEBA A2
42,Nikolaos Kamaras,AEL,28,24.4,8.6,17.4,0.496,1.4,5.4,0.256,3.2,5.4,0.5820000000000001,2.3,3.9,4.5,5.8,10.3,2.1,1.2,0.4,21.8,2018,Greek HEBA A2
43,Georgios Stamatelos,DOX,5,1.3,7.2,7.2,1.0,7.2,7.2,1.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,21.7,2018,Greek HEBA A2
44,Apostolos Naoumis,KAST,30,19.4,7.2,14.4,0.503,3.1,7.2,0.429,3.8,4.3,0.88,2.7,4.8,1.6,3.5,5.1,1.5,0.7,0.1,21.3,2018,Greek HEBA A2
45,Dimitris Kompodietas,HOL,32,23.7,7.1,15.3,0.46399999999999997,3.4,8.3,0.415,3.6,4.8,0.76,1.1,5.7,1.3,2.5,3.8,2.2,1.7,0.3,21.3,2018,Greek HEBA A2
46,Nikos Libaris-Psomas,KAST,28,16.2,8.2,14.4,0.573,0.2,1.3,0.16699999999999998,4.3,5.6,0.765,4.3,6.2,4.2,10.0,14.1,3.0,1.5,1.6,20.9,2018,Greek HEBA A2
47,Danis Eleftheriadis,KAST,30,22.8,8.3,16.2,0.513,1.2,4.0,0.29100000000000004,3.0,4.3,0.7120000000000001,2.2,4.6,2.1,6.8,8.9,2.0,1.1,0.1,20.9,2018,Greek HEBA A2
48,Panagiotis Koukounias,AMYN,30,24.2,8.1,18.4,0.44299999999999995,2.1,7.3,0.284,2.4,3.6,0.667,1.5,6.7,2.9,7.7,10.6,2.0,1.8,0.9,20.8,2018,Greek HEBA A2
49,Igor Milosevic,PER,15,11.1,7.9,16.4,0.48200000000000004,1.2,4.7,0.25,3.8,5.3,0.722,3.8,11.4,1.2,1.2,2.3,5.6,2.0,0.6,20.8,2018,Greek HEBA A2
50,Sarantis Mastrogiannopoulos,APO,31,27.9,7.3,15.9,0.456,2.7,6.8,0.39799999999999996,3.4,4.7,0.738,3.3,4.1,1.1,4.4,5.5,3.2,1.8,0.2,20.7,2018,Greek HEBA A2
51,Nikos Kaspiris,APO,8,1.7,6.9,6.9,1.0,6.9,6.9,1.0,0.0,0.0,0.0,3.4,6.9,0.0,0.0,0.0,6.9,0.0,0.0,20.6,2018,Greek HEBA A2
52,Stelios Ioannou,DOUK,28,26.8,8.0,17.3,0.46299999999999997,0.4,2.4,0.175,4.1,6.1,0.67,2.3,2.8,2.3,5.3,7.7,1.9,0.7,0.5,20.5,2018,Greek HEBA A2
53,Stamatis Benas,KAST,30,17.1,8.0,14.2,0.565,0.8,2.5,0.308,3.7,4.8,0.76,4.0,6.1,3.1,7.2,10.3,4.2,1.3,0.7,20.5,2018,Greek HEBA A2
54,Orfeas Stasinos,MAR,28,22.3,6.3,14.8,0.425,3.1,8.1,0.377,4.8,5.4,0.887,4.1,2.8,1.7,3.8,5.5,5.7,2.4,0.1,20.5,2018,Greek HEBA A2
55,Georgios Georgakis,IRAK,23,9.1,8.5,14.4,0.5870000000000001,0.0,0.0,0.0,3.4,8.2,0.41700000000000004,5.7,13.5,7.8,8.9,16.7,2.1,1.6,2.7,20.4,2018,Greek HEBA A2
56,Dimitrios Lolas,ERMI,30,27.5,7.3,13.2,0.55,0.7,2.2,0.297,5.1,6.8,0.754,2.3,5.8,3.8,9.2,13.0,2.1,1.6,0.4,20.3,2018,Greek HEBA A2
57,Nikos Pavlos,PSY,28,30.9,7.3,15.0,0.483,3.5,9.0,0.386,2.3,3.3,0.7070000000000001,2.4,3.5,1.3,6.6,7.9,1.7,1.0,0.3,20.3,2018,Greek HEBA A2
58,Christos Iordanou,PSY,6,16.4,7.4,16.3,0.455,3.5,9.9,0.35,2.0,3.0,0.667,3.5,7.4,1.5,6.4,7.9,2.5,4.4,2.0,20.2,2018,Greek HEBA A2
59,Panagiotis Filippakos,PAP,25,28.3,8.1,17.4,0.46799999999999997,0.5,2.7,0.171,3.5,6.1,0.5760000000000001,3.6,3.8,4.2,8.1,12.3,2.2,1.0,1.9,20.2,2018,Greek HEBA A2
60,Michalis Polytarchou,PER,26,25.6,6.9,17.4,0.39399999999999996,4.9,12.9,0.38,1.5,1.7,0.875,1.0,3.8,1.2,3.5,4.7,4.2,2.3,0.2,20.1,2018,Greek HEBA A2
61,Tasos Dimitriadis,PER,30,18.3,6.1,13.0,0.473,1.1,3.3,0.342,6.7,7.6,0.8740000000000001,1.5,3.6,3.6,8.2,11.8,3.2,1.9,0.8,20.0,2018,Greek HEBA A2
62,Marios Matalon,APO,20,31.8,6.9,14.2,0.489,1.3,3.9,0.34,4.8,5.9,0.823,3.1,3.4,0.5,3.1,3.6,7.0,1.6,0.0,20.0,2018,Greek HEBA A2
63,Yiannis Psathas,PSY,22,26.6,7.0,15.0,0.467,1.5,4.2,0.36,4.5,5.4,0.831,4.0,6.6,1.3,4.4,5.7,1.8,1.3,0.0,20.0,2018,Greek HEBA A2
64,Leonidas Triantafillou,ERMI,28,26.1,6.2,16.2,0.384,3.4,8.4,0.408,3.9,4.9,0.795,3.3,3.9,0.9,1.9,2.7,3.7,1.3,0.1,19.7,2018,Greek HEBA A2
65,Alexis Raptis,DOX,29,18.0,7.8,12.5,0.624,0.2,0.2,1.0,3.9,6.2,0.636,3.0,8.6,4.1,9.1,13.2,1.0,1.2,0.9,19.7,2018,Greek HEBA A2
66,Andriano Topalli,AMYN,30,25.6,7.0,14.8,0.474,1.4,4.7,0.297,4.2,7.1,0.595,3.8,5.9,2.2,6.2,8.3,3.6,2.4,0.2,19.6,2018,Greek HEBA A2
67,Giannis Kyriakopoulos,KAST,27,22.2,6.3,16.0,0.396,2.7,8.6,0.311,4.2,5.2,0.823,5.0,3.7,0.9,3.6,4.5,8.6,0.9,0.0,19.5,2018,Greek HEBA A2
68,Rait-Riivo Laane,ETH,33,32.6,6.5,13.1,0.49700000000000005,3.0,6.5,0.469,3.5,4.2,0.8320000000000001,3.6,3.9,0.7,4.1,4.7,7.5,2.1,0.0,19.5,2018,Greek HEBA A2
69,Thanasis Tsoutsoukas,IRAK,4,7.1,8.1,11.4,0.7140000000000001,3.2,6.5,0.5,0.0,0.0,0.0,1.6,1.6,1.6,4.9,6.5,9.7,3.2,0.0,19.5,2018,Greek HEBA A2
70,Alfa Diallo,PSY,29,9.0,8.0,16.8,0.478,0.0,0.0,0.0,3.4,5.8,0.581,4.3,11.4,5.6,9.3,14.9,0.2,0.7,1.3,19.4,2018,Greek HEBA A2
71,Luka Milojevic,ERMI,14,20.1,6.9,17.8,0.386,1.8,6.5,0.27,3.9,7.9,0.489,2.6,6.9,2.3,7.1,9.4,1.4,2.6,0.9,19.4,2018,Greek HEBA A2
72,Paraskevas Martzos,ETH,32,30.2,6.3,15.9,0.39899999999999997,3.1,9.8,0.317,3.5,4.6,0.7659999999999999,1.6,3.1,1.4,4.3,5.7,2.2,1.2,0.2,19.3,2018,Greek HEBA A2
73,Nikos Houhoumis,PSY,30,12.7,6.6,17.8,0.374,3.4,11.0,0.314,2.6,3.4,0.741,2.9,6.4,1.3,4.0,5.2,1.8,1.9,0.0,19.3,2018,Greek HEBA A2
74,Konstantinos Fakopoulidis,PAP,11,28.7,7.3,19.2,0.382,0.9,7.2,0.122,3.7,6.2,0.595,7.0,4.4,0.6,5.6,6.2,6.5,0.4,0.3,19.2,2018,Greek HEBA A2
75,Yannis Gagaloudis,IRAK,31,27.7,6.4,15.6,0.408,2.4,7.1,0.344,3.8,4.9,0.784,4.2,4.1,0.8,4.8,5.6,8.1,2.0,0.2,19.0,2018,Greek HEBA A2
76,Christian Koutras,ARK,6,20.8,6.5,13.5,0.486,1.5,4.6,0.33299999999999996,4.2,6.2,0.688,5.0,6.2,0.4,2.7,3.1,5.4,0.8,0.0,18.9,2018,Greek HEBA A2
77,Vaggelis Tzolos,DOX,29,29.2,6.7,16.0,0.42,3.0,8.0,0.377,2.1,3.3,0.649,4.4,4.3,0.8,4.9,5.7,5.3,1.5,0.6,18.6,2018,Greek HEBA A2
78,Kostas Dedes,PAP,28,29.0,5.5,15.5,0.35200000000000004,3.2,9.9,0.32,4.6,5.6,0.821,4.2,5.1,0.4,4.0,4.5,4.3,0.9,0.1,18.6,2018,Greek HEBA A2
79,Giorgos Lappas,HOL,20,6.0,5.7,11.3,0.5,2.0,5.7,0.35700000000000004,5.3,6.5,0.812,1.6,7.3,1.6,3.6,5.3,4.5,0.8,0.0,18.6,2018,Greek HEBA A2
80,Dimitris Tsakiris,DOUK,2,2.4,0.0,9.3,0.0,0.0,9.3,0.0,18.6,18.6,1.0,9.3,9.3,0.0,18.6,18.6,0.0,9.3,0.0,18.6,2018,Greek HEBA A2
81,Dimitrios Cheilaris,APO,33,24.5,7.1,15.1,0.47100000000000003,2.5,7.4,0.344,1.8,2.9,0.633,2.0,3.9,1.5,5.7,7.2,1.6,0.9,1.2,18.6,2018,Greek HEBA A2
82,Athanasios Tsiaves,AEL,28,20.0,6.1,13.5,0.456,1.3,5.0,0.267,5.0,6.3,0.787,5.3,4.5,1.2,5.1,6.3,5.5,2.1,0.2,18.6,2018,Greek HEBA A2
83,Konstantinos Katsantonis,PAP,1,5.0,9.3,18.5,0.5,0.0,9.3,0.0,0.0,0.0,0.0,18.5,9.3,9.3,9.3,18.5,0.0,0.0,0.0,18.5,2018,Greek HEBA A2
84,Vasilis Angelakopoulos,IRAK,32,19.7,7.1,14.9,0.47700000000000004,0.9,3.2,0.28600000000000003,3.4,4.5,0.763,2.4,4.8,4.5,8.5,13.0,2.9,1.4,0.2,18.5,2018,Greek HEBA A2
